vto_short,vto_label,tok1,tok2,uuid,family,genus,specificepithet,lat,lon,char_sesamoid_bone_of_manus,char_carpal_bone,char_metacarpal_bone,char_humerus,char_ulna,char_radius_bone,char_centrale_fore,char_ulnare,char_phalanx_of_manus,char_intermedium,char_radiale,char_pelvic_fin,char_pectoral_fin,char_pelvic_sucking_disc
VTO:0036216,Ictaluridae,ictaluridae,,2ee01119-fdb4-41ec-89ee-772f3738f3b8,ictaluridae,ictalurus,punctatus,31.28667,-92.39889,,,,,,,,,,,,?,1,?
VTO:0036225,Ictalurus punctatus,ictalurus,punctatus,2ee01119-fdb4-41ec-89ee-772f3738f3b8,ictaluridae,ictalurus,punctatus,31.28667,-92.39889,,,,,,,,,,,,1,1,?
VTO:0057324,Myctophidae,myctophidae,,2ee0bdc1-6080-4b99-97dc-188677c55b5a,myctophidae,protomyctophum,crockeri,28.2863889,-118.7747222,,,,,,,,,,,,1,?,?
VTO:0039151,Macrhybopsis storeriana,macrhybopsis,storeriana,2ee0c53e-5e99-4371-9f2d-6cb155c40648,cyprinidae,macrhybopsis,storeriana,40.8424,-83.3044,,,,,,,,,,,,1,1,?
VTO:0054069,Elassoma zonatum,elassoma,zonatum,2ee0f0d4-9266-4237-b5a1-5f2729f834c2,elassomatidae,elassoma,zonatum,30.6501666667,-87.26527777,,,,,,,,,,,,1,?,?
VTO:0034129,Anguillidae,anguillidae,,2ee10e95-a59e-4e86-8592-a402e9de96af,anguillidae,anguilla,anguilla,42.3416666667,-29.1583333333,,,,,,,,,,,,0,1,0
VTO:0040348,Notropis stilbius,notropis,stilbius,2ee11676-381e-451e-a4fb-a4814197ed93,cyprinidae,notropis,stilbius,32.9644444,-85.6977778,,,,,,,,,,,,1,1,?
VTO:0004853,Hemisus marmoratus,hemisus,marmoratus,2ee14908-6792-433c-ac7f-9598909c896e,hemisotidae,hemisus,marmoratus,-17.5333333333,24.25,1,1,1,1,?,?,?,?,1,?,?,,,
VTO:0061636,Trichomycteridae sp. (de Pinna 1993),trichomycteridae,sp.,2ee3a6db-080b-4bde-8be4-828442a508f3,trichomycteridae,trichomycterus,striatus,8.85,-83.3166667,,,,,,,,,,,,1,?,?
VTO:0036452,Trichomycteridae,trichomycteridae,,2ee3a6db-080b-4bde-8be4-828442a508f3,trichomycteridae,trichomycterus,striatus,8.85,-83.3166667,,,,,,,,,,,,0 and 1,1,0
VTO:0054057,Mugil cephalus,mugil,cephalus,2ee3f940-a799-45ac-ab47-7861627fad97,mugilidae,mugil,cephalus,27.679794,-97.172151,,,,,,,,,,,,1,?,?
VTO:0004742,Hyperolius tuberilinguis,hyperolius,tuberilinguis,2ee45f39-2335-40dd-8e1f-d84037b9d56d,hyperoliidae,hyperolius,tuberilinguis,-3.3166666667,39.95,?,1,?,?,?,?,?,?,1,?,?,,,
VTO:0040382,Notropis atherinoides,notropis,atherinoides,2ee562a6-856b-4e55-a7d3-73c870d382b6,cyprinidae,notropis,atherinoides,31.28695,-92.40028,,,,,,,,,,,,1,1,?
VTO:0002658,Bombina bombina,bombina,bombina,2ee5b1a3-9292-43f2-99e7-166ed8517985,bombinatoridae,bombina,bombina,47.75695555560001,16.877675,?,1,?,1,?,?,?,1,?,?,?,,,
VTO:0035145,Mystus cavasius,mystus,cavasius,2ee5d122-dacc-47fb-b451-ac450dc019ae,bagridae,mystus,cavasius,27.554803,84.075038,,,,,,,,,,,,1,1,?
VTO:0035073,Bagridae,bagridae,,2ee5d122-dacc-47fb-b451-ac450dc019ae,bagridae,mystus,cavasius,27.554803,84.075038,,,,,,,,,,,,?,1,?
VTO:0057869,Stomiidae,stomiidae,,2ee65af8-1f48-4b9e-af81-d2679bdb0492,stomiidae,chauliodus,macouni,50.966667,-131.2,,,,,,,,,,,,1,0 and 1,?
VTO:0034009,Muraenidae,muraenidae,,2ee7daa6-45eb-4922-b575-6ba505d16084,muraenidae,gymnothorax,funebris,8.8952778,-77.6916667,,,,,,,,,,,,0,0,0
VTO:0049110,Labridae,labridae,,2ee91714-111a-4071-9fba-150ac52120a4,labridae,cheilinus,celebicus,1.081111,154.780278,,,,,,,,,,,,0 and 1,1,0
VTO:0054160,Fundulidae,fundulidae,,2ee96127-8f3f-428b-b434-4de574f01adc,fundulidae,fundulus,zebrinus,34.9453256,-101.6585763,,,,,,,,,,,,?,1,?
VTO:0057324,Myctophidae,myctophidae,,2eeaa102-aa77-4c14-9d74-68bad2145c4b,myctophidae,stenobrachius,leucopsarus,55.685,-156.8666667,,,,,,,,,,,,1,?,?
VTO:0042308,Acanthuridae,acanthuridae,,2eec2f2b-9425-47c2-8076-81f53f3bf3cb,acanthuridae,acanthurus,bariene,39.0816666667,-68.005,,,,,,,,,,,,1,1,?
VTO:0057324,Myctophidae,myctophidae,,2eece0b0-a846-4741-b020-56df1eafddd9,myctophidae,centrobranchus,andreae,5.443286,120.917889,,,,,,,,,,,,1,?,?
VTO:0049110,Labridae,labridae,,2eed3c49-1d88-466c-b350-62d84b2f3b31,labridae,decodon,puellaris,19.8,-70.43333333,,,,,,,,,,,,0 and 1,1,0
VTO:0054160,Fundulidae,fundulidae,,2eed493d-bd26-4334-87e9-1d7325727445,fundulidae,,,29.46139,-89.21445,,,,,,,,,,,,?,1,?
VTO:0036283,Plotosidae,plotosidae,,2eee1d03-f1a3-4339-8432-39e7f04ef898,plotosidae,plotosus,,9.508056,138.160278,,,,,,,,,,,,?,1,?
VTO:0036275,Ameiurus catus,ameiurus,catus,2eef7c04-9dd8-44e1-b3f9-d6afd4d5ff80,ictaluridae,ameiurus,catus,30.57361,-87.32166,,,,,,,,,,,,1,1,?
VTO:0036216,Ictaluridae,ictaluridae,,2eef7c04-9dd8-44e1-b3f9-d6afd4d5ff80,ictaluridae,ameiurus,catus,30.57361,-87.32166,,,,,,,,,,,,?,1,?
VTO:0040290,Cyprinella whipplei,cyprinella,whipplei,2ef29d17-9851-4c28-acad-f4b761b4b217,cyprinidae,cyprinella,whipplei,34.956116,-85.916054,,,,,,,,,,,,1,1,?
VTO:0015229,Didelphis virginiana,didelphis,virginiana,2ef30cdd-947f-41cf-a190-f694bc8638d1,didelphidae,didelphis,virginiana,45.3888,-122.7226,1,1,1,1,1,1,?,?,1,?,?,,,
VTO:0004745,Kassina senegalensis,kassina,senegalensis,2ef3e83d-9b95-4a90-bb5d-f71eff7fbd79,hyperoliidae,kassina,senegalensis,0.4335,42.6945,1,1,1,1,?,?,?,1,1,?,?,,,
VTO:0042001,Monacanthidae,monacanthidae,,2ef39f8a-907c-472e-8fd9-e1a8b05c4871,monacanthidae,stephanolepis,hispidus,30.10389,-87.69778,,,,,,,,,,,,0,1,0
VTO:0042056,Stephanolepis hispidus,stephanolepis,hispidus,2ef39f8a-907c-472e-8fd9-e1a8b05c4871,monacanthidae,stephanolepis,hispidus,30.10389,-87.69778,,,,,,,,,,,,1,?,?
VTO:0040343,Notropis texanus,notropis,texanus,2ef5e8d3-62ff-4f35-b0fd-ac2acdd7c9ef,cyprinidae,notropis,texanus,30.8566667,-87.6261111,,,,,,,,,,,,1,1,?
VTO:0040348,Notropis stilbius,notropis,stilbius,2ef7363f-0b10-431d-b7cd-846070376506,cyprinidae,notropis,stilbius,34.0652778,-88.3891667,,,,,,,,,,,,1,1,?
VTO:0039734,Lythrurus bellus,lythrurus,bellus,2ef75516-406b-4da8-9cf3-0b0820f04db9,cyprinidae,lythrurus,bellus,33.6380556,-87.5544444,,,,,,,,,,,,1,1,?
VTO:0057324,Myctophidae,myctophidae,,2ef78063-4ff2-42e7-90de-b791d3c4f3f3,myctophidae,electrona,antarctica,-60.0666667,160.4833333,,,,,,,,,,,,1,?,?
VTO:0040266,Cyprinella venusta,cyprinella,venusta,2ef7c1c2-fb0d-442f-b4ab-600a69fed580,cyprinidae,cyprinella,venusta,33.7022222,-87.6066667,,,,,,,,,,,,1,1,?
VTO:0040358,Notropis topeka,notropis,topeka,2ef81144-7eec-4784-b71e-f1e937ac5e0c,cyprinidae,notropis,topeka,38.0465,-96.5351,,,,,,,,,,,,1,1,?
VTO:0039111,Pimephales vigilax,pimephales,vigilax,2ef87983-2468-4476-ba0c-2e1b59b423d5,cyprinidae,pimephales,vigilax,31.21167,-92.35944,,,,,,,,,,,,1,1,?
VTO:0040264,Cyprinella lutrensis,cyprinella,lutrensis,2efba5b9-9e64-46b5-9ffd-b4ec2ae7bc34,cyprinidae,cyprinella,lutrensis,37.6083,-97.883,,,,,,,,,,,,1,1,?
VTO:0043786,Ammodytidae,ammodytidae,,2efcdad5-3c47-475c-816b-0780dd2d3b21,ammodytidae,ammodytes,hexapterus,57.4683333,-154.7013889,,,,,,,,,,,,0 and 1,1,0
VTO:0007671,Leptodactylus melanonotus,leptodactylus,melanonotus,2efd0912-71c3-4355-9515-57e4e4b343cb,leptodactylidae,leptodactylus,melanonotus,20.420353909462083,-103.62012234901266,?,1,1,?,?,?,?,?,?,?,?,,,
VTO:0001543,Proteidae,proteidae,,2efe20f9-9b4c-463b-a813-fa5a090450f3,proteidae,necturus,alabamensis,30.2598055556,-84.9724722222,?,?,?,1,1,1,?,?,?,?,?,,,
VTO:0049110,Labridae,labridae,,2eff9f87-d771-49c0-a5e2-0397d4d1de88,labridae,halichoeres,marginatus,3.605508,125.48168,,,,,,,,,,,,0 and 1,1,0
VTO:0040343,Notropis texanus,notropis,texanus,2efff448-e7a8-4589-99a7-181cebcd2b38,cyprinidae,notropis,texanus,30.7018722222,-86.53394444,,,,,,,,,,,,1,1,?
VTO:0057324,Myctophidae,myctophidae,,2f01ddbd-20fe-4385-a16a-2aff945cf1c4,myctophidae,diaphus,mollis,34.8466666667,-70.365,,,,,,,,,,,,1,?,?
VTO:0057324,Myctophidae,myctophidae,,2f0238c3-6b62-4b38-8a51-3f2932c238a0,myctophidae,nannobrachium,wisneri,-36.175,-7.6083333333,,,,,,,,,,,,1,?,?
VTO:0034009,Muraenidae,muraenidae,,2f033c69-95fa-463e-b73c-1fb196ae7a31,muraenidae,gymnothorax,vicinus,31.625,-76.625,,,,,,,,,,,,0,0,0
VTO:0054160,Fundulidae,fundulidae,,2f03dda3-23c3-4090-b65e-7b2877f6dc3e,fundulidae,fundulus,grandis,24.9858333333,-80.82333333,,,,,,,,,,,,?,1,?
VTO:0034556,Clupeidae,clupeidae,,2f0420fb-3cdc-4c12-a56c-aad145cebe54,clupeidae,alosa,pseudoharengus,44.5369444444,-69.6347222222,,,,,,,,,,,,0 and 1,1,0
VTO:0034705,Alosa pseudoharengus,alosa,pseudoharengus,2f0420fb-3cdc-4c12-a56c-aad145cebe54,clupeidae,alosa,pseudoharengus,44.5369444444,-69.6347222222,,,,,,,,,,,,1,1,?
VTO:0043849,Gobiesocidae,gobiesocidae,,2f044c93-c0ea-4653-ab59-d8fd77bc8dc2,gobiesocidae,tomicodon,boehlkei,23.9483333333,-80.46666666,,,,,,,,,,,,0 and 1,0 and 1,1 and 0
VTO:0054160,Fundulidae,fundulidae,,2f04b47a-518b-43a5-ab3e-35f6f7746517,fundulidae,fundulus,olivaceus,32.43083,-85.27528,,,,,,,,,,,,?,1,?
VTO:0039110,Pimephales notatus,pimephales,notatus,2f0509c4-c246-4986-9642-c41d74b93dbd,cyprinidae,pimephales,notatus,38.23749,-85.43578,,,,,,,,,,,,1,1,?
VTO:0043259,Carangidae,carangidae,,2f064c2d-b81b-4218-b78a-16f46fea1cd2,carangidae,decapterus,,32.7833333333,-79.3366666667,,,,,,,,,,,,0 and 1,1,0
VTO:0040382,Notropis atherinoides,notropis,atherinoides,2f092236-de8b-4696-a98a-f1f72d2030b6,cyprinidae,notropis,atherinoides,39.0657,-94.7513,,,,,,,,,,,,1,1,?
VTO:0040257,Cyprinella callistia,cyprinella,callistia,2f09c066-ad5a-42d1-b721-f66fe25b424e,cyprinidae,cyprinella,callistia,32.9875,-85.86,,,,,,,,,,,,1,1,?
VTO:0054160,Fundulidae,fundulidae,,2f0b912c-9406-41e1-b343-cffb7623279d,fundulidae,fundulus,olivaceus,30.48917,-89.78694,,,,,,,,,,,,?,1,?
VTO:0036216,Ictaluridae,ictaluridae,,2f0bb108-ded3-49b1-afe4-a26a4fe2838a,ictaluridae,ictalurus,,24.475428,-99.48882,,,,,,,,,,,,?,1,?
VTO:0034241,Nemichthyidae,nemichthyidae,,2f0d4aae-d92b-4316-bf43-3f571275bcfe,nemichthyidae,nemichthys,curvirostris,-32.9916666667,-35.2583333333,,,,,,,,,,,,0,1,0
VTO:0042441,Stichaeidae,stichaeidae,,2f0dd4a4-ee75-42bd-8a9c-f1de99fbb5d9,stichaeidae,leptoclinus,maculatus,56.7013889,-153.25,,,,,,,,,,,,0 and 1,1,0
VTO:0052741,Cottidae,cottidae,,2f0ea401-0b1c-4405-9555-9e2c3d2ad118,cottidae,myoxocephalus,scorpioides,55.2666666667,-162.8833333333,,,,,,,,,,,,0 and 1,1,0
VTO:0040719,Luxilus chrysocephalus,luxilus,chrysocephalus,2f0fd805-6b40-4936-a623-8229af02f99e,cyprinidae,luxilus,chrysocephalus,34.448567,-96.622709,,,,,,,,,,,,1,1,?
VTO:0012274,Oryctolagus cuniculus,oryctolagus,cuniculus,2f129aad-4d21-4dc6-87a8-02933daf60d5,leporidae,oryctolagus,cuniculus,51.8333333333,4.0,1,1,1,1,1,1,?,?,1,?,?,,,
VTO:0049110,Labridae,labridae,,2f13192e-c7b6-4a7d-b1bd-b1a32b96eb14,labridae,halichoeres,poeyi,24.8508333333,-80.62416666,,,,,,,,,,,,0 and 1,1,0
VTO:0041873,Canthigaster rostrata,canthigaster,rostrata,2f13bdd6-5a39-45c2-8eff-f3d4e8887c40,tetraodontidae,canthigaster,rostrata,13.366827,-81.346073,,,,,,,,,,,,0,?,0
VTO:0041850,Tetraodontidae,tetraodontidae,,2f13bdd6-5a39-45c2-8eff-f3d4e8887c40,tetraodontidae,canthigaster,rostrata,13.366827,-81.346073,,,,,,,,,,,,0 and 1,1,0
VTO:0041850,Tetraodontidae,tetraodontidae,,2f141204-798a-43fc-a517-3bebc6bcd3c5,tetraodontidae,lagocephalus,spadiceus,-5.966667,106.8,,,,,,,,,,,,0 and 1,1,0
VTO:0002638,Spea intermontana,spea,intermontana,2f142a14-a717-4936-bf12-8b552783f972,scaphiopodidae,spea,intermontana,39.32299,-110.68795000000001,?,1,?,1,?,?,?,1,?,?,?,,,
VTO:0057324,Myctophidae,myctophidae,,2f14d76a-3a65-4437-8255-0fc51676d9a3,myctophidae,gymnoscopelus,opisthopterus,-60.45,-34.3833333,,,,,,,,,,,,1,?,?
VTO:0082241,Megophrys montana,megophrys,montana,2f14f61d-955c-4710-ad7c-d02a9732b754,megophryidae,megophrys,montana,9.7884111111,124.28600000000002,?,1,?,1,?,?,?,1,?,?,?,,,
VTO:0052741,Cottidae,cottidae,,2f1519ea-c210-4898-9190-0795db7927ab,cottidae,oligocottus,rubellio,34.554441,-120.609239,,,,,,,,,,,,0 and 1,1,0
VTO:0058401,Osmeridae,osmeridae,,2f160c43-5e99-4e1f-a4ab-fac2425afe3c,osmeridae,mallotus,villosus,55.3836111,-157.2672222,,,,,,,,,,,,?,1,?
VTO:0034336,Congridae,congridae,,2f1630c7-4333-4c61-8c00-84b1bf93089b,congridae,ariosoma,balearicum,26.6833333333,-75.08333333,,,,,,,,,,,,0,?,0
VTO:0052519,Liparidae,liparidae,,2f163f1d-4068-4213-b2fc-703ead7ac294,liparidae,careproctus,,52.396389,174.134722,,,,,,,,,,,,0 and 1,1,0
VTO:0056803,Macrouridae,macrouridae,,2f1737c8-08d4-4aab-825b-14c4b74ded80,macrouridae,ventrifossa,nasuta,-26.116667,34.183333,,,,,,,,,,,,0 and 1,?,0
VTO:0060413,Loricariidae sp. (Mo 1991),loricariidae,sp.,2f180ee1-e446-4290-be20-c986adbebd93,loricariidae,chaetostoma,vasquezi,7.92358,-63.11528,,,,,,,,,,,,1,1,?
VTO:0036816,Loricariidae,loricariidae,,2f180ee1-e446-4290-be20-c986adbebd93,loricariidae,chaetostoma,vasquezi,7.92358,-63.11528,,,,,,,,,,,,?,1,?
VTO:0039111,Pimephales vigilax,pimephales,vigilax,2f184ad0-53fb-48c7-bc5d-0db53c3029c8,cyprinidae,pimephales,vigilax,30.77861,-89.82972,,,,,,,,,,,,1,1,?
VTO:0002637,Spea bombifrons,spea,bombifrons,2f1a8c06-61b3-4c36-a38c-7f298e16e645,scaphiopodidae,spea,bombifrons,35.18236923,-97.44141388,?,1,?,1,?,?,?,1,1,?,?,,,
VTO:0036216,Ictaluridae,ictaluridae,,2f1a9a02-5115-4dd8-acf7-38b0012b514e,ictaluridae,ameiurus,natalis,40.4384,-83.5061,,,,,,,,,,,,?,1,?
VTO:0036274,Ameiurus natalis,ameiurus,natalis,2f1a9a02-5115-4dd8-acf7-38b0012b514e,ictaluridae,ameiurus,natalis,40.4384,-83.5061,,,,,,,,,,,,1,1,?
VTO:0041393,Moxostoma duquesnii,moxostoma,duquesnii,2f1b34a0-da53-4359-8331-429db3383230,catostomidae,moxostoma,duquesnii,38.2503,-92.5005,,,,,,,,,,,,1,?,?
VTO:0053931,Gasterosteus aculeatus,gasterosteus,aculeatus,2f1bbe02-6328-4b34-90e4-332d76d05932,gasterosteidae,gasterosteus,aculeatus,42.498329,-124.239281,,,,,,,,,,,,0 and 1,1,0
VTO:0053922,Gasterosteidae,gasterosteidae,,2f1bbe02-6328-4b34-90e4-332d76d05932,gasterosteidae,gasterosteus,aculeatus,42.498329,-124.239281,,,,,,,,,,,,0 and 1,1,0
VTO:0054207,Poeciliidae,poeciliidae,,2f1c3082-1f10-4d9a-9160-0ae0639e4709,poeciliidae,poecilia,latipinna,24.565889,-81.774583,,,,,,,,,,,,?,1,?
VTO:0042511,Zoarcidae,zoarcidae,,2f1e2c91-f524-4839-8e07-b75310ce4076,zoarcidae,lycodes,cortezianus,44.5,-124.5,,,,,,,,,,,,0 and 1,1,0
VTO:0057869,Stomiidae,stomiidae,,2f1f245d-95ac-4593-b40a-68524b0b7751,stomiidae,stomias,atriventer,28.6625,-118.4138889,,,,,,,,,,,,1,0 and 1,?
VTO:0009582,Pteronotus parnellii,pteronotus,parnellii,2f20496a-5450-44a2-8d79-7a41b6a1182f,mormoopidae,pteronotus,parnellii,9.15,-80.0,1,1,1,1,1,1,?,?,?,?,?,,,
VTO:0057324,Myctophidae,myctophidae,,2f20af00-2cf8-4917-a14d-50eb2f5d5758,myctophidae,diaphus,dumerilii,9.925,-50.3083333333,,,,,,,,,,,,1,?,?
VTO:0040719,Luxilus chrysocephalus,luxilus,chrysocephalus,2f2288e6-3e85-49a5-bbe6-10b937a95455,cyprinidae,luxilus,chrysocephalus,38.6976,-82.847,,,,,,,,,,,,1,1,?
VTO:0034556,Clupeidae,clupeidae,,2f247050-62d0-42ff-affc-3c70eda8e404,clupeidae,alosa,pseudoharengus,41.7637,-81.27,,,,,,,,,,,,0 and 1,1,0
VTO:0034705,Alosa pseudoharengus,alosa,pseudoharengus,2f247050-62d0-42ff-affc-3c70eda8e404,clupeidae,alosa,pseudoharengus,41.7637,-81.27,,,,,,,,,,,,1,1,?
VTO:0054160,Fundulidae,fundulidae,,2f24911d-388b-4fb4-afd4-5ad5d34f1cd7,fundulidae,fundulus,olivaceus,31.16083,-91.12833,,,,,,,,,,,,?,1,?
VTO:0054160,Fundulidae,fundulidae,,2f255f95-2ae2-4d8a-b200-676fa3cd4abd,fundulidae,fundulus,majalis,31.43972,-82.50389,,,,,,,,,,,,?,1,?
VTO:0040382,Notropis atherinoides,notropis,atherinoides,2f258bc4-576a-4a1f-bf84-a989976546b4,cyprinidae,notropis,atherinoides,37.0009,-96.929,,,,,,,,,,,,1,1,?
VTO:0057324,Myctophidae,myctophidae,,2f25c779-4cd0-46b2-8b26-f73d9a50562d,myctophidae,,,-0.6716667,129.1783333,,,,,,,,,,,,1,?,?
VTO:0054160,Fundulidae,fundulidae,,2f271630-2e46-43e8-9288-4fcd5ba82e9b,fundulidae,fundulus,catenatus,36.505512,-91.71004,,,,,,,,,,,,?,1,?
VTO:0056168,Holocentridae,holocentridae,,2f2a70bc-dd94-413d-98c5-3c4d5591b102,holocentridae,,,-0.0716667,128.58,,,,,,,,,,,,1,?,?
VTO:0055884,Achiridae,achiridae,,2f2d6abf-807d-4f8b-81a2-194318cdbfcc,achiridae,achirus,mazatlanus,27.9077778,-110.905,,,,,,,,,,,,1,?,?
VTO:0055812,Paralichthyidae,paralichthyidae,,2f2ed499-72cf-4b72-bc06-dcf46acd5670,paralichthyidae,paralichthys,lethostigma,27.827021,-97.052794,,,,,,,,,,,,?,1,?
VTO:0057324,Myctophidae,myctophidae,,2f2f161b-da9e-4a80-842f-03a557f53ca2,myctophidae,stenobrachius,leucopsarus,44.6525,-124.5166667,,,,,,,,,,,,1,?,?
VTO:0036216,Ictaluridae,ictaluridae,,2f300b29-2bb1-4d34-b9d3-81f4289ef816,ictaluridae,noturus,gyrinus,34.279284,-78.529419,,,,,,,,,,,,?,1,?
VTO:0036235,Noturus gyrinus,noturus,gyrinus,2f300b29-2bb1-4d34-b9d3-81f4289ef816,ictaluridae,noturus,gyrinus,34.279284,-78.529419,,,,,,,,,,,,1,?,?
VTO:0054160,Fundulidae,fundulidae,,2f3152ba-1159-4307-9675-f09192a4f9cd,fundulidae,fundulus,cingulatus,30.7780555556,-85.77555555,,,,,,,,,,,,?,1,?
VTO:0057324,Myctophidae,myctophidae,,2f31da8a-4019-48be-9e1d-cb18a8cd0916,myctophidae,stenobrachius,leucopsarus,48.0002778,-126.2338889,,,,,,,,,,,,1,?,?
VTO:0040218,Hybopsis amblops,hybopsis,amblops,2f324ada-e663-40ff-b709-cb338ec89829,cyprinidae,hybopsis,amblops,35.415,-87.51028,,,,,,,,,,,,1,1,?
VTO:0007375,Anaxyrus woodhousii,anaxyrus,woodhousii,2f32c3d6-033f-4891-9dc3-23037549af39,bufonidae,anaxyrus,woodhousii,37.084198088915414,-98.98236866617731,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0039111,Pimephales vigilax,pimephales,vigilax,2f355230-0d9d-45dc-a1ef-a52055a743ba,cyprinidae,pimephales,vigilax,30.1863561,-93.9083416,,,,,,,,,,,,1,1,?
VTO:0042083,Balistes vetula,balistes,vetula,2f37fcdc-d496-4b70-b860-472160eb58c2,balistidae,balistes,vetula,17.3333333333,-78.8,,,,,,,,,,,,1,?,?
VTO:0042075,Balistidae,balistidae,,2f37fcdc-d496-4b70-b860-472160eb58c2,balistidae,balistes,vetula,17.3333333333,-78.8,,,,,,,,,,,,0 and 1,1,0
VTO:0057324,Myctophidae,myctophidae,,2f380e3d-c5ec-4f33-b13d-609d34e8af56,myctophidae,diaphus,phillipsi,7.55,64.6833333,,,,,,,,,,,,1,?,?
VTO:0034556,Clupeidae,clupeidae,,2f3832c6-5a12-4ebe-949c-015c9fbb2261,clupeidae,dorosoma,cepedianum,30.705,-89.84611,,,,,,,,,,,,0 and 1,1,0
VTO:0034747,Dorosoma cepedianum,dorosoma,cepedianum,2f3832c6-5a12-4ebe-949c-015c9fbb2261,clupeidae,dorosoma,cepedianum,30.705,-89.84611,,,,,,,,,,,,1,?,?
VTO:0040266,Cyprinella venusta,cyprinella,venusta,2f388839-5291-40a8-8d2c-3e860163ee08,cyprinidae,cyprinella,venusta,33.95139,-91.08139,,,,,,,,,,,,1,1,?
VTO:0057324,Myctophidae,myctophidae,,2f38af93-baab-4cd8-bc78-ca7384e5f197,myctophidae,ceratoscopelus,maderensis,35.25,-59.8,,,,,,,,,,,,1,?,?
VTO:0057043,Carapidae,carapidae,,2f38e222-2634-47e0-9b0e-88d6a0c8a3a7,carapidae,carapus,bermudensis,24.875,-80.69666666,,,,,,,,,,,,0 and 1,?,0
VTO:0054160,Fundulidae,fundulidae,,2f3929d4-08c1-45e0-b8b8-6d80f1f8b46c,fundulidae,fundulus,notatus,40.8755,-87.8453,,,,,,,,,,,,?,1,?
VTO:0055098,Belonidae,belonidae,,2f3b78d3-75a4-47fc-bff6-279d0d0b8bc1,belonidae,xenentodon,cancila,8.144993,77.30083,,,,,,,,,,,,0 and 1,1,0
VTO:0036216,Ictaluridae,ictaluridae,,2f3bd73f-7f1e-4922-9557-faf127908aac,ictaluridae,ameiurus,natalis,30.60333,-87.40361,,,,,,,,,,,,?,1,?
VTO:0036274,Ameiurus natalis,ameiurus,natalis,2f3bd73f-7f1e-4922-9557-faf127908aac,ictaluridae,ameiurus,natalis,30.60333,-87.40361,,,,,,,,,,,,1,1,?
VTO:0043849,Gobiesocidae,gobiesocidae,,2f3c3b18-aa8b-4f40-af16-6371c2d3c0a0,gobiesocidae,gobiesox,eugrammus,28.87895,-118.278059,,,,,,,,,,,,0 and 1,0 and 1,1 and 0
VTO:0039111,Pimephales vigilax,pimephales,vigilax,2f3c87db-e0ca-44f3-9d59-daa1d7e09d77,cyprinidae,pimephales,vigilax,32.5958333,-86.2463889,,,,,,,,,,,,1,1,?
VTO:0039111,Pimephales vigilax,pimephales,vigilax,2f3efbcc-b911-4ca3-88ce-b024b6610253,cyprinidae,pimephales,vigilax,30.70222,-89.84417,,,,,,,,,,,,1,1,?
VTO:0053690,Syngnathidae,syngnathidae,,2f3f1406-1a57-453b-ad7b-ca1dfbd38534,syngnathidae,pseudophallus,elcapitanensis,9.021652,-79.641058,,,,,,,,,,,,0,?,0
VTO:0054207,Poeciliidae,poeciliidae,,2f3f2e8d-79e7-4b8e-a29d-25ffc613f592,poeciliidae,gambusia,affinis,30.329152,-99.902405,,,,,,,,,,,,?,1,?
VTO:0007377,Anaxyrus cognatus,anaxyrus,cognatus,2f3f9692-c973-4bab-86c5-f0098d744d06,bufonidae,anaxyrus,cognatus,36.80523,-114.06726,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0056803,Macrouridae,macrouridae,,2f44939f-af97-45a9-a82d-3010b2be26fc,macrouridae,coelorinchus,caelorhincus,11.9666666667,-69.5,,,,,,,,,,,,0 and 1,?,0
VTO:0041434,Hypentelium nigricans,hypentelium,nigricans,2f45bb99-83a8-4e2c-b2d1-c44214b86fd8,catostomidae,hypentelium,nigricans,31.71778,-89.40694,,,,,,,,,,,,1,?,?
VTO:0057324,Myctophidae,myctophidae,,2f45cec7-618d-44ad-9a1b-17a4f823f1d8,myctophidae,nannobrachium,ritteri,32.575,-118.2,,,,,,,,,,,,1,?,?
VTO:0036216,Ictaluridae,ictaluridae,,2f47a4df-97b6-4e35-a1bd-978ab4f3dcb7,ictaluridae,ameiurus,natalis,28.8566666667,-81.68916666,,,,,,,,,,,,?,1,?
VTO:0036274,Ameiurus natalis,ameiurus,natalis,2f47a4df-97b6-4e35-a1bd-978ab4f3dcb7,ictaluridae,ameiurus,natalis,28.8566666667,-81.68916666,,,,,,,,,,,,1,1,?
VTO:0055734,Bothidae,bothidae,,2f49e05b-0164-4714-9ba6-f24028595546,bothidae,bothus,robinsi,24.8891666667,-82.45666666,,,,,,,,,,,,1,1,?
VTO:0057324,Myctophidae,myctophidae,,2f4aa156-cbcd-48fc-999c-2294ed5c792c,myctophidae,diaphus,,27.2666667,-145.6333333,,,,,,,,,,,,1,?,?
VTO:0055812,Paralichthyidae,paralichthyidae,,2f4b18a0-0621-4be2-9d97-af416d7956f2,paralichthyidae,syacium,guineensis,0.1415,6.467667,,,,,,,,,,,,?,1,?
VTO:0053690,Syngnathidae,syngnathidae,,2f4c8008-3395-4b9c-a9b1-5b29b819e2a2,syngnathidae,hippichthys,spicifer,14.076733,120.604613,,,,,,,,,,,,0,?,0
VTO:0057324,Myctophidae,myctophidae,,2f4c9161-f7d9-48ba-81ab-11f30d134f4d,myctophidae,lepidophanes,gaussi,30.8916666667,-47.4916666667,,,,,,,,,,,,1,?,?
